"year","month","noa1","ts","time","noa2"
1935,3,0.391,1935.21,"1935-3-15 00:00:00",0
1935,4,-0.408,1935.29,"1935-4-15 00:00:00",0
1935,5,-3.208,1935.38,"1935-5-15 00:00:00",-3
1935,6,1.337,1935.46,"1935-6-15 00:00:00",1
1935,7,2.03,1935.54,"1935-7-15 00:00:00",2
1935,8,-0.555,1935.62,"1935-8-15 00:00:00",-1
1935,9,0.55,1935.71,"1935-9-15 00:00:00",1
1936,10,0.873,1936.79,"1936-10-15 00:00:00",1
1936,11,-0.173,1936.88,"1936-11-15 00:00:00",0
1936,1,-1.225,1936.04,"1936-1-15 00:00:00",-1
1936,12,2.373,1936.96,"1936-12-15 00:00:00",2
1936,2,-2.438,1936.12,"1936-2-15 00:00:00",-2
1936,3,-1.095,1936.21,"1936-3-15 00:00:00",-1
1936,4,-1.541,1936.29,"1936-4-15 00:00:00",-2
1936,5,-2.336,1936.38,"1936-5-15 00:00:00",-2
1936,6,0.756,1936.46,"1936-6-15 00:00:00",1
1936,7,1.339,1936.54,"1936-7-15 00:00:00",1
1936,8,2.672,1936.62,"1936-8-15 00:00:00",3
1936,9,-0.815,1936.71,"1936-9-15 00:00:00",-1
1937,10,-2.413,1937.79,"1937-10-15 00:00:00",-2
1937,11,-1.555,1937.88,"1937-11-15 00:00:00",-2
1937,1,2.145,1937.04,"1937-1-15 00:00:00",2
1937,12,-1.094,1937.96,"1937-12-15 00:00:00",-1
1937,2,1.726,1937.12,"1937-2-15 00:00:00",2
1937,3,-2.016,1937.21,"1937-3-15 00:00:00",-2
1937,4,2.192,1937.29,"1937-4-15 00:00:00",2
1937,5,2.314,1937.38,"1937-5-15 00:00:00",2
1937,6,0.491,1937.46,"1937-6-15 00:00:00",0
1937,7,0.186,1937.54,"1937-7-15 00:00:00",0
1937,8,0.278,1937.62,"1937-8-15 00:00:00",0
1937,9,-0.172,1937.71,"1937-9-15 00:00:00",0
1938,10,1.878,1938.79,"1938-10-15 00:00:00",2
1938,11,3.235,1938.88,"1938-11-15 00:00:00",3
1938,1,2.638,1938.04,"1938-1-15 00:00:00",3
1938,12,-0.389,1938.96,"1938-12-15 00:00:00",0
1938,2,0.6,1938.12,"1938-2-15 00:00:00",1
1938,3,3.135,1938.21,"1938-3-15 00:00:00",3
1938,4,-1.681,1938.29,"1938-4-15 00:00:00",-2
1938,5,-0.348,1938.38,"1938-5-15 00:00:00",0
1938,6,0.971,1938.46,"1938-6-15 00:00:00",1
1938,7,1.601,1938.54,"1938-7-15 00:00:00",2
1938,8,-0.369,1938.62,"1938-8-15 00:00:00",0
1938,9,-0.291,1938.71,"1938-9-15 00:00:00",0
1939,10,-2.513,1939.79,"1939-10-15 00:00:00",-3
1939,11,1.53,1939.88,"1939-11-15 00:00:00",2
1939,1,-0.689,1939.04,"1939-1-15 00:00:00",-1
1939,12,-1.069,1939.96,"1939-12-15 00:00:00",-1
1939,2,2.913,1939.12,"1939-2-15 00:00:00",3
1939,3,-0.026,1939.21,"1939-3-15 00:00:00",0
1939,4,0.185,1939.29,"1939-4-15 00:00:00",0
1939,5,-0.905,1939.38,"1939-5-15 00:00:00",-1
1939,6,-1.397,1939.46,"1939-6-15 00:00:00",-1
1939,7,-0.442,1939.54,"1939-7-15 00:00:00",0
1939,8,0.795,1939.62,"1939-8-15 00:00:00",1
1939,9,-3.902,1939.71,"1939-9-15 00:00:00",-4
1940,10,-1.89,1940.79,"1940-10-15 00:00:00",-2
1940,11,1.298,1940.88,"1940-11-15 00:00:00",1
1940,1,-2.268,1940.04,"1940-1-15 00:00:00",-2
1940,12,1.455,1940.96,"1940-12-15 00:00:00",1
1940,2,-0.928,1940.12,"1940-2-15 00:00:00",-1
1940,3,-0.721,1940.21,"1940-3-15 00:00:00",-1
1940,4,0.532,1940.29,"1940-4-15 00:00:00",1
1940,5,-0.255,1940.38,"1940-5-15 00:00:00",0
1940,6,-1.199,1940.46,"1940-6-15 00:00:00",-1
1940,7,-1.209,1940.54,"1940-7-15 00:00:00",-1
1940,8,0.3,1940.62,"1940-8-15 00:00:00",0
1940,9,-1.096,1940.71,"1940-9-15 00:00:00",-1
1941,10,-1.205,1941.79,"1941-10-15 00:00:00",-1
1941,11,-0.09,1941.88,"1941-11-15 00:00:00",0
1941,1,-3.5,1941.04,"1941-1-15 00:00:00",-4
1941,12,1.439,1941.96,"1941-12-15 00:00:00",1
1941,2,-0.419,1941.12,"1941-2-15 00:00:00",0
1941,3,-1.288,1941.21,"1941-3-15 00:00:00",-1
1941,4,-2.948,1941.29,"1941-4-15 00:00:00",-3
1941,5,-0.543,1941.38,"1941-5-15 00:00:00",-1
1941,6,0.238,1941.46,"1941-6-15 00:00:00",0
1941,7,1.076,1941.54,"1941-7-15 00:00:00",1
1941,8,-0.604,1941.62,"1941-8-15 00:00:00",-1
1941,9,-0.966,1941.71,"1941-9-15 00:00:00",-1
1942,10,-0.215,1942.79,"1942-10-15 00:00:00",0
1942,11,-2.107,1942.88,"1942-11-15 00:00:00",-2
1942,1,0.754,1942.04,"1942-1-15 00:00:00",1
1942,12,1.473,1942.96,"1942-12-15 00:00:00",1
1942,2,-3.096,1942.12,"1942-2-15 00:00:00",-3
1942,3,-0.917,1942.21,"1942-3-15 00:00:00",-1
1942,4,-0.949,1942.29,"1942-4-15 00:00:00",-1
1942,5,0.821,1942.38,"1942-5-15 00:00:00",1
1942,6,-2.097,1942.46,"1942-6-15 00:00:00",-2
1942,7,0.146,1942.54,"1942-7-15 00:00:00",0
1942,8,0.085,1942.62,"1942-8-15 00:00:00",0
1942,9,-0.247,1942.71,"1942-9-15 00:00:00",0
1943,10,0.45,1943.79,"1943-10-15 00:00:00",0
1943,11,0.081,1943.88,"1943-11-15 00:00:00",0
1943,1,1.167,1943.04,"1943-1-15 00:00:00",1
1943,12,-0.389,1943.96,"1943-12-15 00:00:00",0
1943,2,2.777,1943.12,"1943-2-15 00:00:00",3
1943,3,0.028,1943.21,"1943-3-15 00:00:00",0
1943,4,4.257,1943.29,"1943-4-15 00:00:00",4
1943,5,2.167,1943.38,"1943-5-15 00:00:00",2
1943,6,1.914,1943.46,"1943-6-15 00:00:00",2
1943,7,0.055,1943.54,"1943-7-15 00:00:00",0
1943,8,-0.178,1943.62,"1943-8-15 00:00:00",0
1943,9,-0.65,1943.71,"1943-9-15 00:00:00",-1
1944,10,-0.831,1944.79,"1944-10-15 00:00:00",-1
1944,11,0.814,1944.88,"1944-11-15 00:00:00",1
1944,1,3.634,1944.04,"1944-1-15 00:00:00",4
1944,12,0.259,1944.96,"1944-12-15 00:00:00",0
1944,2,-1.59,1944.12,"1944-2-15 00:00:00",-2
1944,3,-0.822,1944.21,"1944-3-15 00:00:00",-1
1944,4,1.299,1944.29,"1944-4-15 00:00:00",1
1944,5,0.422,1944.38,"1944-5-15 00:00:00",0
1944,6,-2.776,1944.46,"1944-6-15 00:00:00",-3
1944,7,-2.159,1944.54,"1944-7-15 00:00:00",-2
1944,8,0.151,1944.62,"1944-8-15 00:00:00",0
1944,9,0.358,1944.71,"1944-9-15 00:00:00",0
1945,10,-0.224,1945.79,"1945-10-15 00:00:00",0
1945,11,-1.823,1945.88,"1945-11-15 00:00:00",-2
1945,1,-2.121,1945.04,"1945-1-15 00:00:00",-2
1945,12,-0.249,1945.96,"1945-12-15 00:00:00",0
1945,2,4.675,1945.12,"1945-2-15 00:00:00",4
1945,3,2.508,1945.21,"1945-3-15 00:00:00",3
1945,4,1.149,1945.29,"1945-4-15 00:00:00",1
1945,5,-0.839,1945.38,"1945-5-15 00:00:00",-1
1945,6,0.367,1945.46,"1945-6-15 00:00:00",0
1945,7,-0.398,1945.54,"1945-7-15 00:00:00",0
1945,8,-1.827,1945.62,"1945-8-15 00:00:00",-2
1945,9,1.396,1945.71,"1945-9-15 00:00:00",1
1946,10,-2.039,1946.79,"1946-10-15 00:00:00",-2
1946,11,-1.256,1946.88,"1946-11-15 00:00:00",-1
1946,1,1.409,1946.04,"1946-1-15 00:00:00",1
1946,12,1.217,1946.96,"1946-12-15 00:00:00",1
1946,2,0.994,1946.12,"1946-2-15 00:00:00",1
1946,3,-0.39,1946.21,"1946-3-15 00:00:00",0
1946,4,0.648,1946.29,"1946-4-15 00:00:00",1
1946,5,-2.703,1946.38,"1946-5-15 00:00:00",-3
1946,6,2.556,1946.46,"1946-6-15 00:00:00",3
1946,7,2.658,1946.54,"1946-7-15 00:00:00",3
1946,8,0.617,1946.62,"1946-8-15 00:00:00",1
1946,9,1.979,1946.71,"1946-9-15 00:00:00",2
1947,10,-0.506,1947.79,"1947-10-15 00:00:00",-1
1947,11,-0.248,1947.88,"1947-11-15 00:00:00",0
1947,1,0.386,1947.04,"1947-1-15 00:00:00",0
1947,12,-0.717,1947.96,"1947-12-15 00:00:00",-1
1947,2,-4.598,1947.12,"1947-2-15 00:00:00",-4
1947,3,-1.279,1947.21,"1947-3-15 00:00:00",-1
1947,4,6.659,1947.29,"1947-4-15 00:00:00",4
1947,5,-1.203,1947.38,"1947-5-15 00:00:00",-1
1947,6,0.2,1947.46,"1947-6-15 00:00:00",0
1947,7,0.186,1947.54,"1947-7-15 00:00:00",0
1947,8,-1.08,1947.62,"1947-8-15 00:00:00",-1
1947,9,1.178,1947.71,"1947-9-15 00:00:00",1
1948,10,0.433,1948.79,"1948-10-15 00:00:00",0
1948,11,2.638,1948.88,"1948-11-15 00:00:00",3
1948,1,1.534,1948.04,"1948-1-15 00:00:00",2
1948,12,1.093,1948.96,"1948-12-15 00:00:00",1
1948,2,0.658,1948.12,"1948-2-15 00:00:00",1
1948,3,3.481,1948.21,"1948-3-15 00:00:00",3
1948,4,-0.475,1948.29,"1948-4-15 00:00:00",0
1948,5,-1.231,1948.38,"1948-5-15 00:00:00",-1
1948,6,-0.266,1948.46,"1948-6-15 00:00:00",0
1948,7,0.591,1948.54,"1948-7-15 00:00:00",1
1948,8,0.337,1948.62,"1948-8-15 00:00:00",0
1948,9,0.823,1948.71,"1948-9-15 00:00:00",1
1949,10,1.377,1949.79,"1949-10-15 00:00:00",1
1949,11,0.541,1949.88,"1949-11-15 00:00:00",1
1949,1,1.496,1949.04,"1949-1-15 00:00:00",1
1949,12,0.111,1949.96,"1949-12-15 00:00:00",0
1949,2,4.011,1949.12,"1949-2-15 00:00:00",4
1949,3,-0.957,1949.21,"1949-3-15 00:00:00",-1
1949,4,3.407,1949.29,"1949-4-15 00:00:00",3
1949,5,-1.395,1949.38,"1949-5-15 00:00:00",-1
1949,6,-1.507,1949.46,"1949-6-15 00:00:00",-2
1949,7,-0.935,1949.54,"1949-7-15 00:00:00",-1
1949,8,1.385,1949.62,"1949-8-15 00:00:00",1
1949,9,-1.809,1949.71,"1949-9-15 00:00:00",-2
1950,10,0.781,1950.79,"1950-10-15 00:00:00",1
1950,11,0.781,1950.88,"1950-11-15 00:00:00",1
1950,1,0.549,1950.04,"1950-1-15 00:00:00",1
1950,12,-1.882,1950.96,"1950-12-15 00:00:00",-2
1950,2,3.306,1950.12,"1950-2-15 00:00:00",3
1950,3,0.815,1950.21,"1950-3-15 00:00:00",1
1950,4,1.605,1950.29,"1950-4-15 00:00:00",2
1950,5,-1.731,1950.38,"1950-5-15 00:00:00",-2
1950,6,1.262,1950.46,"1950-6-15 00:00:00",1
1950,7,-0.872,1950.54,"1950-7-15 00:00:00",-1
1950,8,-0.275,1950.62,"1950-8-15 00:00:00",0
1950,9,1.508,1950.71,"1950-9-15 00:00:00",2
1951,10,-0.134,1951.79,"1951-10-15 00:00:00",0
1951,11,-0.965,1951.88,"1951-11-15 00:00:00",-1
1951,1,0.818,1951.04,"1951-1-15 00:00:00",1
1951,12,2.544,1951.96,"1951-12-15 00:00:00",3
1951,2,0.93,1951.12,"1951-2-15 00:00:00",1
1951,3,-2.012,1951.21,"1951-3-15 00:00:00",-2
1951,4,-0.451,1951.29,"1951-4-15 00:00:00",0
1951,5,-2.114,1951.38,"1951-5-15 00:00:00",-2
1951,6,-1.161,1951.46,"1951-6-15 00:00:00",-1
1951,7,1.104,1951.54,"1951-7-15 00:00:00",1
1951,8,0.846,1951.62,"1951-8-15 00:00:00",1
1951,9,-0.222,1951.71,"1951-9-15 00:00:00",0
1952,10,0.415,1952.79,"1952-10-15 00:00:00",0
1952,11,-1.506,1952.88,"1952-11-15 00:00:00",-2
1952,1,0.919,1952.04,"1952-1-15 00:00:00",1
1952,12,-0.309,1952.96,"1952-12-15 00:00:00",0
1952,2,0.146,1952.12,"1952-2-15 00:00:00",0
1952,3,-1.141,1952.21,"1952-3-15 00:00:00",-1
1952,4,2.789,1952.29,"1952-4-15 00:00:00",3
1952,5,-0.945,1952.38,"1952-5-15 00:00:00",-1
1952,6,0.019,1952.46,"1952-6-15 00:00:00",0
1952,7,-0.792,1952.54,"1952-7-15 00:00:00",-1
1952,8,-1.054,1952.62,"1952-8-15 00:00:00",-1
1952,9,-3.016,1952.71,"1952-9-15 00:00:00",-3
1953,10,0.768,1953.79,"1953-10-15 00:00:00",1
1953,11,3.25,1953.88,"1953-11-15 00:00:00",3
1953,1,-0.024,1953.04,"1953-1-15 00:00:00",0
1953,12,0.152,1953.96,"1953-12-15 00:00:00",0
1953,2,0.536,1953.12,"1953-2-15 00:00:00",1
1953,3,1.251,1953.21,"1953-3-15 00:00:00",1
1953,4,-1.596,1953.29,"1953-4-15 00:00:00",-2
1953,5,-0.746,1953.38,"1953-5-15 00:00:00",-1
1953,6,-2.964,1953.46,"1953-6-15 00:00:00",-3
1953,7,0.126,1953.54,"1953-7-15 00:00:00",0
1953,8,3.26,1953.62,"1953-8-15 00:00:00",3
1953,9,0.747,1953.71,"1953-9-15 00:00:00",1
1954,10,2.092,1954.79,"1954-10-15 00:00:00",2
1954,11,1.537,1954.88,"1954-11-15 00:00:00",2
1954,1,0.098,1954.04,"1954-1-15 00:00:00",0
1954,12,1.444,1954.96,"1954-12-15 00:00:00",1
1954,2,0.574,1954.12,"1954-2-15 00:00:00",1
1954,3,-0.293,1954.21,"1954-3-15 00:00:00",0
1954,4,-0.265,1954.29,"1954-4-15 00:00:00",0
1954,5,-0.909,1954.38,"1954-5-15 00:00:00",-1
1954,6,-0.942,1954.46,"1954-6-15 00:00:00",-1
1954,7,0.877,1954.54,"1954-7-15 00:00:00",1
1954,8,-0.594,1954.62,"1954-8-15 00:00:00",-1
1954,9,2.493,1954.71,"1954-9-15 00:00:00",2
1955,10,-2.353,1955.79,"1955-10-15 00:00:00",-2
1955,11,-2.14,1955.88,"1955-11-15 00:00:00",-2
1955,1,-1.17,1955.04,"1955-1-15 00:00:00",-1
1955,12,0.51,1955.96,"1955-12-15 00:00:00",1
1955,2,-2.214,1955.12,"1955-2-15 00:00:00",-2
1955,3,-2.896,1955.21,"1955-3-15 00:00:00",-3
1955,4,2.398,1955.29,"1955-4-15 00:00:00",2
1955,5,0.333,1955.38,"1955-5-15 00:00:00",0
1955,6,-0.182,1955.46,"1955-6-15 00:00:00",0
1955,7,-1.325,1955.54,"1955-7-15 00:00:00",-1
1955,8,0.539,1955.62,"1955-8-15 00:00:00",1
1955,9,0.823,1955.71,"1955-9-15 00:00:00",1
1956,10,1.235,1956.79,"1956-10-15 00:00:00",1
1956,11,1.387,1956.88,"1956-11-15 00:00:00",1
1956,1,-0.757,1956.04,"1956-1-15 00:00:00",-1
1956,12,2.572,1956.96,"1956-12-15 00:00:00",3
1956,2,-2.957,1956.12,"1956-2-15 00:00:00",-3
1956,3,0.01,1956.21,"1956-3-15 00:00:00",0
1956,4,-1.904,1956.29,"1956-4-15 00:00:00",-2
1956,5,4.544,1956.38,"1956-5-15 00:00:00",4
1956,6,1.263,1956.46,"1956-6-15 00:00:00",1
1956,7,0.353,1956.54,"1956-7-15 00:00:00",0
1956,8,-3.149,1956.62,"1956-8-15 00:00:00",-3
1956,9,-0.511,1956.71,"1956-9-15 00:00:00",-1
1957,10,1.072,1957.79,"1957-10-15 00:00:00",1
1957,11,-1.585,1957.88,"1957-11-15 00:00:00",-2
1957,1,2.533,1957.04,"1957-1-15 00:00:00",3
1957,12,-0.12,1957.96,"1957-12-15 00:00:00",0
1957,2,1.076,1957.12,"1957-2-15 00:00:00",1
1957,3,0.419,1957.21,"1957-3-15 00:00:00",0
1957,4,-0.619,1957.29,"1957-4-15 00:00:00",-1
1957,5,-0.836,1957.38,"1957-5-15 00:00:00",-1
1957,6,-0.803,1957.46,"1957-6-15 00:00:00",-1
1957,7,-0.482,1957.54,"1957-7-15 00:00:00",0
1957,8,0.704,1957.62,"1957-8-15 00:00:00",1
1957,9,-1.556,1957.71,"1957-9-15 00:00:00",-2
1958,10,1.647,1958.79,"1958-10-15 00:00:00",2
1958,11,0.426,1958.88,"1958-11-15 00:00:00",0
1958,1,0.371,1958.04,"1958-1-15 00:00:00",0
1958,12,-1.696,1958.96,"1958-12-15 00:00:00",-2
1958,2,-0.028,1958.12,"1958-2-15 00:00:00",0
1958,3,-1.278,1958.21,"1958-3-15 00:00:00",-1
1958,4,1.793,1958.29,"1958-4-15 00:00:00",2
1958,5,1.101,1958.38,"1958-5-15 00:00:00",1
1958,6,-1.437,1958.46,"1958-6-15 00:00:00",-1
1958,7,-0.203,1958.54,"1958-7-15 00:00:00",0
1958,8,0.98,1958.62,"1958-8-15 00:00:00",1
1958,9,-0.234,1958.71,"1958-9-15 00:00:00",0
1959,10,1.507,1959.79,"1959-10-15 00:00:00",2
1959,11,-0.039,1959.88,"1959-11-15 00:00:00",0
1959,1,-1.149,1959.04,"1959-1-15 00:00:00",-1
1959,12,1.981,1959.96,"1959-12-15 00:00:00",2
1959,2,2.461,1959.12,"1959-2-15 00:00:00",2
1959,3,1.818,1959.21,"1959-3-15 00:00:00",2
1959,4,1.509,1959.29,"1959-4-15 00:00:00",2
1959,5,-2.218,1959.38,"1959-5-15 00:00:00",-2
1959,6,1.507,1959.46,"1959-6-15 00:00:00",2
1959,7,0.293,1959.54,"1959-7-15 00:00:00",0
1959,8,0.018,1959.62,"1959-8-15 00:00:00",0
1959,9,-1.809,1959.71,"1959-9-15 00:00:00",-2
1960,10,-3.083,1960.79,"1960-10-15 00:00:00",-3
1960,11,1.402,1960.88,"1960-11-15 00:00:00",1
1960,1,-0.7,1960.04,"1960-1-15 00:00:00",-1
1960,12,0.456,1960.96,"1960-12-15 00:00:00",0
1960,2,-0.999,1960.12,"1960-2-15 00:00:00",-1
1960,3,-0.874,1960.21,"1960-3-15 00:00:00",-1
1960,4,1.928,1960.29,"1960-4-15 00:00:00",2
1960,5,0.066,1960.38,"1960-5-15 00:00:00",0
1960,6,-0.408,1960.46,"1960-6-15 00:00:00",0
1960,7,0.182,1960.54,"1960-7-15 00:00:00",0
1960,8,-1.839,1960.62,"1960-8-15 00:00:00",-2
1960,9,0.235,1960.71,"1960-9-15 00:00:00",0
1961,10,1.003,1961.79,"1961-10-15 00:00:00",1
1961,11,-2.154,1961.88,"1961-11-15 00:00:00",-2
1961,1,1.465,1961.04,"1961-1-15 00:00:00",1
1961,12,-1.723,1961.96,"1961-12-15 00:00:00",-2
1961,2,4.063,1961.12,"1961-2-15 00:00:00",4
1961,3,2.082,1961.21,"1961-3-15 00:00:00",2
1961,4,0.713,1961.29,"1961-4-15 00:00:00",1
1961,5,-0.941,1961.38,"1961-5-15 00:00:00",-1
1961,6,2.128,1961.46,"1961-6-15 00:00:00",2
1961,7,0.631,1961.54,"1961-7-15 00:00:00",1
1961,8,3.382,1961.62,"1961-8-15 00:00:00",3
1961,9,2.005,1961.71,"1961-9-15 00:00:00",2
1962,10,-0.344,1962.79,"1962-10-15 00:00:00",0
1962,11,-2.234,1962.88,"1962-11-15 00:00:00",-2
1962,1,2.442,1962.04,"1962-1-15 00:00:00",2
1962,12,-0.661,1962.96,"1962-12-15 00:00:00",-1
1962,2,0.773,1962.12,"1962-2-15 00:00:00",1
1962,3,-3.776,1962.21,"1962-3-15 00:00:00",-4
1962,4,0.741,1962.29,"1962-4-15 00:00:00",1
1962,5,-0.101,1962.38,"1962-5-15 00:00:00",0
1962,6,1.407,1962.46,"1962-6-15 00:00:00",1
1962,7,-2.099,1962.54,"1962-7-15 00:00:00",-2
1962,8,2.279,1962.62,"1962-8-15 00:00:00",2
1962,9,0.022,1962.71,"1962-9-15 00:00:00",0
1963,10,2.79,1963.79,"1963-10-15 00:00:00",3
1963,11,-0.153,1963.88,"1963-11-15 00:00:00",0
1963,1,-4.085,1963.04,"1963-1-15 00:00:00",-4
1963,12,-3.088,1963.96,"1963-12-15 00:00:00",-3
1963,2,-1.903,1963.12,"1963-2-15 00:00:00",-2
1963,3,2.788,1963.21,"1963-3-15 00:00:00",3
1963,4,-0.461,1963.29,"1963-4-15 00:00:00",0
1963,5,1.907,1963.38,"1963-5-15 00:00:00",2
1963,6,-1.77,1963.46,"1963-6-15 00:00:00",-2
1963,7,-0.653,1963.54,"1963-7-15 00:00:00",-1
1963,8,-0.962,1963.62,"1963-8-15 00:00:00",-1
1963,9,0.939,1963.71,"1963-9-15 00:00:00",1
1964,10,0.635,1964.79,"1964-10-15 00:00:00",1
1964,11,1.332,1964.88,"1964-11-15 00:00:00",1
1964,1,0.932,1964.04,"1964-1-15 00:00:00",1
1964,12,-1.239,1964.96,"1964-12-15 00:00:00",-1
1964,2,-0.132,1964.12,"1964-2-15 00:00:00",0
1964,3,-0.768,1964.21,"1964-3-15 00:00:00",-1
1964,4,0.95,1964.29,"1964-4-15 00:00:00",1
1964,5,2.513,1964.38,"1964-5-15 00:00:00",3
1964,6,-1.852,1964.46,"1964-6-15 00:00:00",-2
1964,7,2.439,1964.54,"1964-7-15 00:00:00",2
1964,8,-2.463,1964.62,"1964-8-15 00:00:00",-2
1964,9,0.5,1964.71,"1964-9-15 00:00:00",0
1965,10,-1.258,1965.79,"1965-10-15 00:00:00",-1
1965,11,-1.784,1965.88,"1965-11-15 00:00:00",-2
1965,1,0.01,1965.04,"1965-1-15 00:00:00",0
1965,12,1.236,1965.96,"1965-12-15 00:00:00",1
1965,2,-3.027,1965.12,"1965-2-15 00:00:00",-3
1965,3,0.234,1965.21,"1965-3-15 00:00:00",0
1965,4,2.137,1965.29,"1965-4-15 00:00:00",2
1965,5,-0.082,1965.38,"1965-5-15 00:00:00",0
1965,6,0.873,1965.46,"1965-6-15 00:00:00",1
1965,7,-1.71,1965.54,"1965-7-15 00:00:00",-2
1965,8,1.593,1965.62,"1965-8-15 00:00:00",2
1965,9,-1.011,1965.71,"1965-9-15 00:00:00",-1
1966,10,-2.893,1966.79,"1966-10-15 00:00:00",-3
1966,11,-0.074,1966.88,"1966-11-15 00:00:00",0
1966,1,-1.009,1966.04,"1966-1-15 00:00:00",-1
1966,12,1.683,1966.96,"1966-12-15 00:00:00",2
1966,2,-0.376,1966.12,"1966-2-15 00:00:00",0
1966,3,1.047,1966.21,"1966-3-15 00:00:00",1
1966,4,1.183,1966.29,"1966-4-15 00:00:00",1
1966,5,1.506,1966.38,"1966-5-15 00:00:00",2
1966,6,0.823,1966.46,"1966-6-15 00:00:00",1
1966,7,-1.992,1966.54,"1966-7-15 00:00:00",-2
1966,8,-2.034,1966.62,"1966-8-15 00:00:00",-2
1966,9,-0.469,1966.71,"1966-9-15 00:00:00",0
1967,10,1.336,1967.79,"1967-10-15 00:00:00",1
1967,11,-0.906,1967.88,"1967-11-15 00:00:00",-1
1967,1,0.041,1967.04,"1967-1-15 00:00:00",0
1967,12,-0.527,1967.96,"1967-12-15 00:00:00",-1
1967,2,1.698,1967.12,"1967-2-15 00:00:00",2
1967,3,3.002,1967.21,"1967-3-15 00:00:00",3
1967,4,-0.764,1967.29,"1967-4-15 00:00:00",-1
1967,5,-0.457,1967.38,"1967-5-15 00:00:00",0
1967,6,1.959,1967.46,"1967-6-15 00:00:00",2
1967,7,1.438,1967.54,"1967-7-15 00:00:00",1
1967,8,-0.41,1967.62,"1967-8-15 00:00:00",0
1967,9,0.321,1967.71,"1967-9-15 00:00:00",0
1968,10,0.028,1968.79,"1968-10-15 00:00:00",0
1968,11,-2.001,1968.88,"1968-11-15 00:00:00",-2
1968,1,1.647,1968.04,"1968-1-15 00:00:00",2
1968,12,-1.729,1968.96,"1968-12-15 00:00:00",-2
1968,2,-1.534,1968.12,"1968-2-15 00:00:00",-2
1968,3,0.343,1968.21,"1968-3-15 00:00:00",0
1968,4,-0.707,1968.29,"1968-4-15 00:00:00",-1
1968,5,-1.504,1968.38,"1968-5-15 00:00:00",-2
1968,6,0.948,1968.46,"1968-6-15 00:00:00",1
1968,7,-1.956,1968.54,"1968-7-15 00:00:00",-2
1968,8,-1.452,1968.62,"1968-8-15 00:00:00",-1
1968,9,0.5,1968.71,"1968-9-15 00:00:00",0
1969,10,0.704,1969.79,"1969-10-15 00:00:00",1
1969,11,-1.278,1969.88,"1969-11-15 00:00:00",-1
1969,1,-1.638,1969.04,"1969-1-15 00:00:00",-2
1969,12,-0.264,1969.96,"1969-12-15 00:00:00",0
1969,2,-3.164,1969.12,"1969-2-15 00:00:00",-3
1969,3,-1.812,1969.21,"1969-3-15 00:00:00",-2
1969,4,1.113,1969.29,"1969-4-15 00:00:00",1
1969,5,-0.227,1969.38,"1969-5-15 00:00:00",0
1969,6,-1.174,1969.46,"1969-6-15 00:00:00",-1
1969,7,3.695,1969.54,"1969-7-15 00:00:00",4
1969,8,-1.617,1969.62,"1969-8-15 00:00:00",-2
1969,9,0.385,1969.71,"1969-9-15 00:00:00",0
1970,10,0,1970.79,"1970-10-15 00:00:00",0
1970,11,0.763,1970.88,"1970-11-15 00:00:00",1
1970,1,-1.165,1970.04,"1970-1-15 00:00:00",-1
1970,12,-1.582,1970.96,"1970-12-15 00:00:00",-2
1970,2,1.101,1970.12,"1970-2-15 00:00:00",1
1970,3,-1.78,1970.21,"1970-3-15 00:00:00",-2
1970,4,2.525,1970.29,"1970-4-15 00:00:00",3
1970,5,1.867,1970.38,"1970-5-15 00:00:00",2
1970,6,-0.106,1970.46,"1970-6-15 00:00:00",0
1970,7,0.265,1970.54,"1970-7-15 00:00:00",0
1970,8,-0.196,1970.62,"1970-8-15 00:00:00",0
1970,9,0.47,1970.71,"1970-9-15 00:00:00",0
1971,10,1.628,1971.79,"1971-10-15 00:00:00",2
1971,11,-1.461,1971.88,"1971-11-15 00:00:00",-1
1971,1,-0.434,1971.04,"1971-1-15 00:00:00",0
1971,12,0.756,1971.96,"1971-12-15 00:00:00",1
1971,2,1.213,1971.12,"1971-2-15 00:00:00",1
1971,3,-1.756,1971.21,"1971-3-15 00:00:00",-2
1971,4,-3.152,1971.29,"1971-4-15 00:00:00",-3
1971,5,-0.616,1971.38,"1971-5-15 00:00:00",-1
1971,6,-1.325,1971.46,"1971-6-15 00:00:00",-1
1971,7,-1.038,1971.54,"1971-7-15 00:00:00",-1
1971,8,0.074,1971.62,"1971-8-15 00:00:00",0
1971,9,-0.542,1971.71,"1971-9-15 00:00:00",-1
1972,10,-1.735,1972.79,"1972-10-15 00:00:00",-2
1972,11,0.643,1972.88,"1972-11-15 00:00:00",1
1972,1,-0.522,1972.04,"1972-1-15 00:00:00",-1
1972,12,2.107,1972.96,"1972-12-15 00:00:00",2
1972,2,-0.202,1972.12,"1972-2-15 00:00:00",0
1972,3,0.262,1972.21,"1972-3-15 00:00:00",0
1972,4,0.219,1972.29,"1972-4-15 00:00:00",0
1972,5,1.235,1972.38,"1972-5-15 00:00:00",1
1972,6,1.065,1972.46,"1972-6-15 00:00:00",1
1972,7,0.408,1972.54,"1972-7-15 00:00:00",0
1972,8,0.111,1972.62,"1972-8-15 00:00:00",0
1972,9,-4.114,1972.71,"1972-9-15 00:00:00",-4
1973,10,-1.029,1973.79,"1973-10-15 00:00:00",-1
1973,11,-0.264,1973.88,"1973-11-15 00:00:00",0
